"id_noticia"|"id_tipo"|"id_pais"|"id_fuente"|"id_autor"|"real_fake_integer"|"tiempo"|"compartir_tiempo"|"compartir"|"visitas"|"duracion"|"favorito"
"6544"|"16"|"1"|"8"|"32"|"1"|"2022-09-07 09:00:00"|"2022-09-27 21:00:00"|"80266"|"784388"|"156"|"6294"
"6547"|"8"|"10"|"8"|"22"|"1"|"2022-09-20 13:00:00"|"2022-10-10 05:00:00"|"56175"|"824687"|"98"|"2545"
"6548"|"13"|"9"|"12"|"16"|"0"|"2022-09-12 16:00:00"|"2022-09-28 01:00:00"|"9120"|"591307"|"9"|"1397"
"655"|"13"|"17"|"10"|"11"|"1"|"2022-09-08 23:00:00"|"2022-09-19 23:00:00"|"57490"|"632768"|"153"|"7557"
"6551"|"0"|"11"|"28"|"30"|"0"|"2022-10-01 04:00:00"|"2022-10-01 18:00:00"|"30293"|"168824"|"418"|"7334"
"6552"|"4"|"18"|"1"|"30"|"0"|"2022-09-24 20:00:00"|"2022-10-01 08:00:00"|"71365"|"603059"|"13"|"412"
"6553"|"4"|"1"|"20"|"17"|"1"|"2022-09-25 01:00:00"|"2022-10-07 22:00:00"|"37542"|"363940"|"73"|"8414"
"6554"|"18"|"26"|"30"|"9"|"1"|"2022-09-17 12:00:00"|"2022-10-10 18:00:00"|"14283"|"933067"|"107"|"3786"
"6556"|"2"|"25"|"20"|"10"|"0"|"2022-09-21 16:00:00"|"2022-09-26 06:00:00"|"65379"|"102951"|"160"|"9548"
"6558"|"3"|"14"|"0"|"9"|"1"|"2022-09-30 00:00:00"|"2022-10-03 16:00:00"|"93470"|"100231"|"417"|"37"
"6561"|"4"|"21"|"16"|"29"|"1"|"2022-09-02 06:00:00"|"2022-09-03 02:00:00"|"87476"|"438262"|"16"|"2854"
"6564"|"9"|"33"|"9"|"20"|"1"|"2022-09-03 09:00:00"|"2022-10-01 16:00:00"|"97231"|"84750"|"482"|"8844"
"6565"|"4"|"3"|"10"|"25"|"0"|"2022-09-15 17:00:00"|"2022-09-26 23:00:00"|"62416"|"426820"|"278"|"3213"
"6566"|"18"|"26"|"32"|"25"|"0"|"2022-09-13 13:00:00"|"2022-10-10 11:00:00"|"11213"|"751935"|"305"|"8225"
"6568"|"4"|"22"|"21"|"14"|"0"|"2022-10-01 21:00:00"|"2022-10-07 03:00:00"|"6870"|"397717"|"140"|"7578"
"6569"|"0"|"9"|"22"|"9"|"0"|"2022-09-19 00:00:00"|"2022-09-21 06:00:00"|"53239"|"390182"|"711"|"3792"
"657"|"15"|"16"|"5"|"9"|"0"|"2022-09-05 22:00:00"|"2022-09-20 08:00:00"|"74697"|"802542"|"451"|"2424"
"6570"|"4"|"23"|"4"|"34"|"0"|"2022-09-18 09:00:00"|"2022-09-27 06:00:00"|"40421"|"720081"|"344"|"1538"
"6571"|"4"|"21"|"17"|"9"|"1"|"2022-09-15 07:00:00"|"2022-09-28 01:00:00"|"68962"|"969276"|"200"|"8248"
"6573"|"8"|"34"|"27"|"6"|"1"|"2022-09-12 02:00:00"|"2022-10-04 08:00:00"|"85201"|"465091"|"239"|"9010"
"6578"|"6"|"5"|"29"|"14"|"0"|"2022-09-10 03:00:00"|"2022-09-16 08:00:00"|"31127"|"767928"|"329"|"9388"
"658"|"11"|"22"|"7"|"0"|"0"|"2022-10-02 22:00:00"|"2022-10-10 09:00:00"|"38903"|"150961"|"176"|"6510"
"6580"|"0"|"28"|"8"|"0"|"0"|"2022-09-08 19:00:00"|"2022-09-24 17:00:00"|"43634"|"556340"|"606"|"3276"
"6583"|"8"|"21"|"11"|"8"|"1"|"2022-09-19 05:00:00"|"2022-09-19 16:00:00"|"78266"|"265954"|"366"|"4601"
"6588"|"10"|"20"|"17"|"20"|"0"|"2022-09-05 02:00:00"|"2022-09-20 05:00:00"|"7874"|"555470"|"162"|"6671"
"6589"|"4"|"1"|"12"|"15"|"1"|"2022-09-04 09:00:00"|"2022-10-04 21:00:00"|"74709"|"142353"|"170"|"7858"
"659"|"2"|"27"|"7"|"24"|"1"|"2022-09-28 08:00:00"|"2022-10-04 13:00:00"|"17913"|"540669"|"296"|"6202"
"6592"|"4"|"8"|"4"|"0"|"1"|"2022-09-21 01:00:00"|"2022-10-05 08:00:00"|"10701"|"55958"|"652"|"4822"
"6595"|"13"|"2"|"19"|"15"|"0"|"2022-10-06 05:00:00"|"2022-10-09 12:00:00"|"28704"|"434767"|"65"|"6474"
"6596"|"4"|"29"|"29"|"22"|"1"|"2022-09-21 17:00:00"|"2022-09-28 17:00:00"|"56953"|"408999"|"62"|"721"
"6597"|"8"|"30"|"11"|"1"|"0"|"2022-09-22 15:00:00"|"2022-10-01 14:00:00"|"55515"|"865399"|"297"|"5490"
"6599"|"4"|"1"|"8"|"23"|"1"|"2022-09-09 08:00:00"|"2022-10-02 01:00:00"|"74190"|"526368"|"88"|"8915"
"660"|"4"|"34"|"26"|"21"|"0"|"2022-09-19 13:00:00"|"2022-10-06 22:00:00"|"68500"|"570487"|"162"|"6326"
"6600"|"4"|"18"|"25"|"25"|"1"|"2022-09-18 15:00:00"|"2022-10-09 20:00:00"|"96922"|"633250"|"2"|"6605"
"6604"|"0"|"30"|"32"|"2"|"1"|"2022-09-04 19:00:00"|"2022-09-29 15:00:00"|"76475"|"712045"|"392"|"9959"
"6606"|"3"|"19"|"1"|"2"|"1"|"2022-09-06 05:00:00"|"2022-09-30 17:00:00"|"63003"|"410710"|"482"|"2287"
"6607"|"20"|"14"|"23"|"23"|"1"|"2022-09-14 12:00:00"|"2022-09-26 12:00:00"|"23508"|"737925"|"551"|"1718"
"6608"|"4"|"9"|"0"|"29"|"0"|"2022-09-17 11:00:00"|"2022-09-28 22:00:00"|"19082"|"570711"|"374"|"3211"
"6609"|"1"|"24"|"14"|"8"|"0"|"2022-09-10 16:00:00"|"2022-09-16 05:00:00"|"37602"|"777218"|"391"|"8745"
"6610"|"20"|"21"|"25"|"9"|"0"|"2022-09-05 03:00:00"|"2022-09-24 07:00:00"|"39957"|"331995"|"91"|"7779"
"6614"|"4"|"4"|"10"|"17"|"0"|"2022-09-07 06:00:00"|"2022-10-09 03:00:00"|"62384"|"197878"|"627"|"9331"
"6615"|"12"|"23"|"5"|"9"|"0"|"2022-09-23 03:00:00"|"2022-09-30 16:00:00"|"81478"|"574315"|"246"|"0"
"6616"|"6"|"2"|"24"|"15"|"0"|"2022-09-15 11:00:00"|"2022-10-11 00:00:00"|"46962"|"904062"|"438"|"7726"
"6618"|"4"|"21"|"27"|"27"|"1"|"2022-10-02 12:00:00"|"2022-10-10 12:00:00"|"20499"|"98415"|"322"|"4089"
"662"|"13"|"24"|"3"|"12"|"0"|"2022-09-11 10:00:00"|"2022-09-13 03:00:00"|"76252"|"221381"|"210"|"5856"
"6620"|"4"|"18"|"31"|"21"|"0"|"2022-09-23 23:00:00"|"2022-10-05 21:00:00"|"10979"|"238687"|"283"|"3858"
"6622"|"12"|"32"|"4"|"11"|"0"|"2022-09-21 12:00:00"|"2022-10-08 02:00:00"|"8319"|"486261"|"52"|"7722"
"6624"|"10"|"5"|"29"|"27"|"0"|"2022-09-05 08:00:00"|"2022-09-24 08:00:00"|"99069"|"91981"|"371"|"8184"
"6625"|"4"|"32"|"15"|"29"|"1"|"2022-09-10 20:00:00"|"2022-09-11 18:00:00"|"67539"|"706786"|"228"|"2018"
"6627"|"10"|"32"|"21"|"28"|"1"|"2022-09-07 12:00:00"|"2022-09-29 18:00:00"|"33584"|"975904"|"229"|"4993"
"6628"|"20"|"19"|"14"|"16"|"1"|"2022-09-02 17:00:00"|"2022-09-22 03:00:00"|"85507"|"250789"|"46"|"1517"
"6629"|"3"|"10"|"29"|"19"|"1"|"2022-09-02 20:00:00"|"2022-09-27 17:00:00"|"49618"|"967747"|"149"|"7434"
"6630"|"19"|"21"|"26"|"3"|"0"|"2022-09-30 03:00:00"|"2022-10-03 00:00:00"|"39344"|"505260"|"383"|"6911"
"6631"|"4"|"31"|"7"|"34"|"0"|"2022-09-27 23:00:00"|"2022-10-08 16:00:00"|"63751"|"636090"|"204"|"1273"
"6632"|"4"|"13"|"27"|"9"|"1"|"2022-09-06 18:00:00"|"2022-10-10 15:00:00"|"71902"|"635576"|"228"|"6816"
"6633"|"16"|"26"|"29"|"34"|"1"|"2022-09-07 14:00:00"|"2022-09-25 01:00:00"|"79851"|"582830"|"271"|"7561"
"6636"|"4"|"19"|"1"|"12"|"0"|"2022-09-06 11:00:00"|"2022-09-24 19:00:00"|"32455"|"535437"|"590"|"4651"
"6641"|"4"|"10"|"12"|"32"|"0"|"2022-09-08 23:00:00"|"2022-09-28 10:00:00"|"10903"|"290269"|"33"|"3573"
"6643"|"15"|"10"|"32"|"26"|"1"|"2022-09-02 04:00:00"|"2022-09-27 01:00:00"|"68096"|"339001"|"345"|"2637"
"6644"|"7"|"19"|"14"|"9"|"0"|"2022-09-04 13:00:00"|"2022-09-30 18:00:00"|"65923"|"786799"|"337"|"4339"
"6645"|"10"|"21"|"31"|"2"|"0"|"2022-09-11 00:00:00"|"2022-09-20 17:00:00"|"61491"|"278408"|"117"|"2279"
"6646"|"4"|"30"|"25"|"28"|"0"|"2022-09-22 11:00:00"|"2022-10-11 07:00:00"|"63975"|"459536"|"522"|"7897"
"6647"|"4"|"0"|"18"|"33"|"0"|"2022-09-25 08:00:00"|"2022-09-26 03:00:00"|"65573"|"924454"|"87"|"0"
"6648"|"4"|"30"|"20"|"21"|"0"|"2022-09-07 11:00:00"|"2022-09-26 19:00:00"|"46583"|"362677"|"235"|"6356"
"665"|"17"|"19"|"30"|"18"|"0"|"2022-09-01 14:00:00"|"2022-09-21 12:00:00"|"51721"|"85570"|"151"|"8151"
"6652"|"11"|"11"|"2"|"12"|"0"|"2022-09-25 11:00:00"|"2022-10-08 19:00:00"|"58606"|"851395"|"34"|"9388"
"6653"|"4"|"30"|"19"|"8"|"0"|"2022-09-24 22:00:00"|"2022-10-04 03:00:00"|"74159"|"949041"|"64"|"2685"
"6654"|"0"|"5"|"6"|"5"|"1"|"2022-09-17 20:00:00"|"2022-09-24 15:00:00"|"91083"|"836107"|"99"|"6419"
"6657"|"2"|"27"|"28"|"9"|"1"|"2022-09-05 15:00:00"|"2022-10-07 13:00:00"|"20164"|"67706"|"128"|"183"
"666"|"14"|"31"|"26"|"22"|"1"|"2022-09-15 00:00:00"|"2022-09-30 13:00:00"|"29964"|"294652"|"347"|"3610"
"6660"|"16"|"13"|"17"|"30"|"1"|"2022-09-24 12:00:00"|"2022-09-29 20:00:00"|"52603"|"12820"|"118"|"4450"
"6661"|"19"|"29"|"10"|"1"|"0"|"2022-09-11 12:00:00"|"2022-09-20 03:00:00"|"46611"|"701771"|"101"|"5402"
"6662"|"4"|"31"|"0"|"15"|"1"|"2022-09-28 06:00:00"|"2022-09-30 12:00:00"|"13347"|"845776"|"62"|"3938"
"6663"|"20"|"19"|"24"|"11"|"1"|"2022-09-18 01:00:00"|"2022-09-20 23:00:00"|"35377"|"337674"|"232"|"0"
"6665"|"4"|"29"|"1"|"10"|"1"|"2022-09-29 22:00:00"|"2022-10-05 11:00:00"|"71940"|"303465"|"231"|"13"
"6666"|"18"|"4"|"20"|"31"|"0"|"2022-09-05 10:00:00"|"2022-09-13 18:00:00"|"23779"|"843922"|"416"|"2381"
"6667"|"4"|"2"|"12"|"22"|"1"|"2022-10-03 11:00:00"|"2022-10-10 18:00:00"|"91097"|"962227"|"490"|"3525"
"6668"|"18"|"13"|"6"|"31"|"0"|"2022-09-16 17:00:00"|"2022-09-21 00:00:00"|"79436"|"340712"|"404"|"9285"
"6669"|"4"|"18"|"4"|"8"|"1"|"2022-09-07 23:00:00"|"2022-09-24 00:00:00"|"88884"|"918978"|"5"|"9620"
"667"|"0"|"27"|"3"|"25"|"0"|"2022-09-24 15:00:00"|"2022-10-11 04:00:00"|"8595"|"477138"|"405"|"1554"
"6670"|"15"|"1"|"0"|"20"|"1"|"2022-10-06 07:00:00"|"2022-10-08 20:00:00"|"69836"|"165781"|"554"|"3491"
"6672"|"4"|"16"|"14"|"9"|"0"|"2022-09-02 01:00:00"|"2022-09-13 02:00:00"|"62624"|"224081"|"262"|"9698"
"6673"|"7"|"19"|"16"|"16"|"0"|"2022-09-16 18:00:00"|"2022-10-06 05:00:00"|"46715"|"136952"|"28"|"9397"
"6674"|"0"|"21"|"32"|"14"|"0"|"2022-09-03 23:00:00"|"2022-09-05 01:00:00"|"4156"|"615230"|"294"|"0"
"6676"|"4"|"29"|"8"|"28"|"1"|"2022-09-03 23:00:00"|"2022-09-24 14:00:00"|"60727"|"77451"|"181"|"2605"
"6677"|"11"|"18"|"8"|"29"|"0"|"2022-09-22 07:00:00"|"2022-09-27 05:00:00"|"87323"|"422610"|"378"|"800"
"6678"|"2"|"18"|"10"|"24"|"1"|"2022-10-03 03:00:00"|"2022-10-09 07:00:00"|"25640"|"145289"|"254"|"1909"
"6679"|"19"|"17"|"14"|"19"|"0"|"2022-09-04 22:00:00"|"2022-09-23 15:00:00"|"79840"|"692453"|"745"|"4774"
"668"|"0"|"16"|"29"|"0"|"1"|"2022-09-06 04:00:00"|"2022-09-13 15:00:00"|"74629"|"446587"|"393"|"4988"
"6681"|"16"|"11"|"2"|"19"|"1"|"2022-09-19 15:00:00"|"2022-10-08 01:00:00"|"36153"|"542552"|"237"|"7653"
"6683"|"16"|"23"|"16"|"9"|"0"|"2022-09-22 10:00:00"|"2022-10-06 13:00:00"|"28517"|"999218"|"289"|"4842"
"6684"|"11"|"21"|"16"|"19"|"1"|"2022-09-28 03:00:00"|"2022-10-06 12:00:00"|"93471"|"169764"|"113"|"1170"
"6685"|"16"|"3"|"1"|"11"|"0"|"2022-09-28 20:00:00"|"2022-10-01 16:00:00"|"49877"|"406210"|"169"|"5853"
"669"|"2"|"3"|"22"|"10"|"1"|"2022-09-16 20:00:00"|"2022-10-07 00:00:00"|"68561"|"991283"|"267"|"5476"
"6690"|"7"|"3"|"29"|"4"|"1"|"2022-09-01 23:00:00"|"2022-09-10 20:00:00"|"155"|"8973"|"308"|"5077"
"6691"|"17"|"31"|"5"|"10"|"1"|"2022-09-30 19:00:00"|"2022-10-03 02:00:00"|"27593"|"477374"|"564"|"6399"
"6696"|"5"|"22"|"21"|"33"|"1"|"2022-09-06 22:00:00"|"2022-09-18 07:00:00"|"76520"|"568460"|"353"|"6486"
"6697"|"9"|"27"|"11"|"22"|"1"|"2022-09-04 11:00:00"|"2022-09-17 13:00:00"|"9096"|"940996"|"584"|"8540"
"6698"|"20"|"23"|"30"|"22"|"0"|"2022-09-23 07:00:00"|"2022-10-03 09:00:00"|"34790"|"935686"|"19"|"1179"
"6699"|"4"|"3"|"12"|"25"|"1"|"2022-09-08 05:00:00"|"2022-09-25 00:00:00"|"28693"|"255118"|"357"|"2264"
"6703"|"3"|"4"|"25"|"8"|"0"|"2022-09-19 03:00:00"|"2022-10-01 03:00:00"|"12738"|"364036"|"259"|"9807"
"6704"|"5"|"7"|"7"|"20"|"1"|"2022-09-02 09:00:00"|"2022-10-03 05:00:00"|"12733"|"292333"|"570"|"888"
"6705"|"12"|"27"|"27"|"2"|"1"|"2022-09-23 03:00:00"|"2022-09-24 21:00:00"|"33566"|"25143"|"132"|"7826"
"6709"|"7"|"25"|"23"|"20"|"0"|"2022-09-16 19:00:00"|"2022-09-27 16:00:00"|"90176"|"872349"|"260"|"3034"
"671"|"9"|"25"|"32"|"15"|"0"|"2022-09-07 02:00:00"|"2022-10-01 20:00:00"|"64215"|"511617"|"308"|"1468"
"6710"|"4"|"18"|"10"|"2"|"0"|"2022-09-21 03:00:00"|"2022-10-08 09:00:00"|"9789"|"972309"|"22"|"5"
"6713"|"12"|"7"|"30"|"23"|"0"|"2022-09-19 23:00:00"|"2022-10-09 17:00:00"|"18106"|"938273"|"29"|"0"
"6714"|"19"|"27"|"25"|"17"|"0"|"2022-09-30 07:00:00"|"2022-10-04 13:00:00"|"81870"|"750428"|"299"|"7264"
"6715"|"20"|"17"|"22"|"1"|"0"|"2022-09-23 00:00:00"|"2022-10-10 06:00:00"|"89471"|"9344"|"319"|"9524"
"6716"|"9"|"8"|"31"|"3"|"1"|"2022-09-09 20:00:00"|"2022-09-21 17:00:00"|"95931"|"801320"|"345"|"9355"
"6717"|"4"|"22"|"12"|"22"|"0"|"2022-09-17 22:00:00"|"2022-10-10 08:00:00"|"31715"|"55466"|"177"|"4873"
"6718"|"4"|"1"|"14"|"11"|"0"|"2022-09-19 22:00:00"|"2022-09-30 18:00:00"|"20745"|"25448"|"201"|"6799"
"6719"|"4"|"20"|"14"|"19"|"0"|"2022-09-03 11:00:00"|"2022-09-25 14:00:00"|"3682"|"971281"|"568"|"4432"
"6721"|"17"|"22"|"27"|"1"|"0"|"2022-09-02 06:00:00"|"2022-10-08 07:00:00"|"19159"|"397109"|"198"|"8002"
"6722"|"9"|"29"|"20"|"15"|"0"|"2022-09-30 02:00:00"|"2022-10-10 11:00:00"|"11874"|"975327"|"433"|"4883"
"6726"|"4"|"18"|"29"|"6"|"1"|"2022-09-29 07:00:00"|"2022-09-29 11:00:00"|"63918"|"586678"|"189"|"3502"
"6727"|"3"|"20"|"14"|"26"|"0"|"2022-09-30 15:00:00"|"2022-10-09 18:00:00"|"97718"|"165570"|"75"|"1876"
"6728"|"15"|"0"|"24"|"14"|"1"|"2022-09-12 21:00:00"|"2022-09-15 20:00:00"|"22393"|"263447"|"425"|"0"
"6729"|"4"|"28"|"22"|"6"|"0"|"2022-10-08 07:00:00"|"2022-10-11 05:00:00"|"63187"|"172703"|"115"|"152"
"673"|"6"|"33"|"2"|"8"|"0"|"2022-09-08 04:00:00"|"2022-10-05 06:00:00"|"41640"|"293844"|"33"|"9726"
"6732"|"17"|"1"|"15"|"4"|"1"|"2022-09-25 18:00:00"|"2022-10-04 03:00:00"|"37718"|"672520"|"405"|"7696"
"6733"|"4"|"4"|"24"|"4"|"0"|"2022-09-06 10:00:00"|"2022-09-23 00:00:00"|"42320"|"387579"|"254"|"249"
"6734"|"4"|"15"|"2"|"9"|"0"|"2022-09-01 13:00:00"|"2022-09-15 00:00:00"|"10238"|"438427"|"119"|"4562"
"6737"|"4"|"27"|"0"|"32"|"0"|"2022-09-02 06:00:00"|"2022-09-28 15:00:00"|"36676"|"486878"|"366"|"8478"
"6738"|"4"|"8"|"7"|"21"|"1"|"2022-09-02 03:00:00"|"2022-09-18 19:00:00"|"59286"|"715292"|"356"|"6559"
"6741"|"15"|"3"|"24"|"17"|"0"|"2022-09-06 14:00:00"|"2022-09-29 20:00:00"|"67087"|"339913"|"524"|"744"
"6742"|"4"|"31"|"24"|"11"|"0"|"2022-09-22 14:00:00"|"2022-10-03 11:00:00"|"92153"|"15195"|"350"|"5241"
"6743"|"4"|"17"|"3"|"31"|"1"|"2022-09-24 05:00:00"|"2022-10-08 06:00:00"|"45890"|"629621"|"398"|"9294"
"6745"|"4"|"33"|"5"|"8"|"1"|"2022-09-25 02:00:00"|"2022-10-10 07:00:00"|"24917"|"654549"|"573"|"3224"
"6747"|"4"|"33"|"29"|"3"|"1"|"2022-09-02 10:00:00"|"2022-09-28 01:00:00"|"77469"|"994580"|"4"|"5991"
"6749"|"4"|"4"|"4"|"22"|"0"|"2022-09-12 03:00:00"|"2022-09-23 02:00:00"|"76908"|"325764"|"77"|"8057"
"675"|"20"|"33"|"26"|"24"|"1"|"2022-09-19 03:00:00"|"2022-09-19 06:00:00"|"31424"|"731360"|"505"|"5208"
"6751"|"4"|"26"|"4"|"9"|"1"|"2022-09-02 05:00:00"|"2022-09-15 04:00:00"|"48486"|"797214"|"49"|"5365"
"6752"|"11"|"7"|"15"|"17"|"1"|"2022-09-09 10:00:00"|"2022-09-14 16:00:00"|"29543"|"997165"|"384"|"9996"
"6753"|"20"|"12"|"20"|"19"|"0"|"2022-09-10 05:00:00"|"2022-09-29 07:00:00"|"33720"|"274715"|"218"|"6748"
"6754"|"4"|"28"|"17"|"13"|"0"|"2022-09-30 10:00:00"|"2022-10-06 00:00:00"|"6882"|"21655"|"185"|"7114"
"6755"|"2"|"13"|"26"|"32"|"1"|"2022-09-21 13:00:00"|"2022-10-09 00:00:00"|"23618"|"340871"|"505"|"3131"
"6757"|"4"|"7"|"31"|"9"|"1"|"2022-09-30 05:00:00"|"2022-10-07 11:00:00"|"71295"|"898755"|"166"|"4822"
"6759"|"20"|"33"|"20"|"28"|"1"|"2022-09-06 13:00:00"|"2022-09-25 23:00:00"|"80376"|"397248"|"463"|"175"
"6761"|"4"|"8"|"28"|"25"|"1"|"2022-09-25 08:00:00"|"2022-10-06 09:00:00"|"75502"|"354821"|"0"|"0"
"6762"|"16"|"27"|"27"|"24"|"0"|"2022-09-02 21:00:00"|"2022-09-08 00:00:00"|"71408"|"408709"|"216"|"9252"
"6763"|"12"|"34"|"30"|"19"|"1"|"2022-09-30 05:00:00"|"2022-10-07 03:00:00"|"92362"|"370733"|"168"|"6319"
"6764"|"11"|"9"|"20"|"9"|"1"|"2022-09-20 23:00:00"|"2022-09-28 17:00:00"|"24493"|"741982"|"148"|"1458"
"6765"|"1"|"11"|"21"|"17"|"1"|"2022-09-10 10:00:00"|"2022-09-30 09:00:00"|"67605"|"941587"|"296"|"172"
"6766"|"4"|"9"|"29"|"14"|"0"|"2022-09-15 04:00:00"|"2022-09-23 19:00:00"|"56516"|"264171"|"272"|"9994"
"6767"|"4"|"30"|"15"|"14"|"0"|"2022-09-12 13:00:00"|"2022-10-02 14:00:00"|"67159"|"660773"|"268"|"6924"
"6768"|"17"|"22"|"2"|"3"|"0"|"2022-09-18 00:00:00"|"2022-09-26 14:00:00"|"95315"|"611694"|"243"|"2434"
"6769"|"4"|"11"|"32"|"15"|"1"|"2022-09-08 19:00:00"|"2022-10-01 20:00:00"|"44423"|"245065"|"79"|"4565"
"677"|"20"|"24"|"8"|"21"|"0"|"2022-09-16 09:00:00"|"2022-10-02 03:00:00"|"64574"|"711933"|"155"|"675"
"6772"|"4"|"5"|"18"|"17"|"0"|"2022-09-13 01:00:00"|"2022-09-22 06:00:00"|"71850"|"750178"|"249"|"9086"
"6773"|"6"|"15"|"21"|"30"|"1"|"2022-09-07 18:00:00"|"2022-09-25 12:00:00"|"43856"|"169783"|"98"|"8636"
"6774"|"6"|"33"|"0"|"21"|"1"|"2022-09-14 11:00:00"|"2022-09-23 14:00:00"|"847"|"964639"|"284"|"0"
"6775"|"1"|"34"|"27"|"19"|"1"|"2022-09-01 11:00:00"|"2022-10-02 03:00:00"|"88915"|"252108"|"8"|"3617"
"6776"|"9"|"25"|"12"|"25"|"0"|"2022-09-05 06:00:00"|"2022-09-20 02:00:00"|"49336"|"626486"|"494"|"5371"
"6778"|"20"|"6"|"31"|"22"|"1"|"2022-09-06 00:00:00"|"2022-09-20 06:00:00"|"94946"|"404653"|"304"|"6890"
"6779"|"4"|"20"|"5"|"27"|"0"|"2022-09-26 03:00:00"|"2022-10-02 12:00:00"|"86195"|"248877"|"83"|"7377"
"6780"|"11"|"33"|"17"|"16"|"1"|"2022-09-17 15:00:00"|"2022-09-21 17:00:00"|"53584"|"69857"|"207"|"7303"
"6781"|"1"|"32"|"30"|"10"|"0"|"2022-09-22 13:00:00"|"2022-10-04 11:00:00"|"56820"|"167148"|"22"|"4463"
"6782"|"4"|"30"|"11"|"1"|"1"|"2022-09-05 19:00:00"|"2022-09-12 10:00:00"|"21431"|"336980"|"147"|"97"
"6784"|"9"|"34"|"5"|"0"|"0"|"2022-09-01 10:00:00"|"2022-09-03 19:00:00"|"2504"|"870982"|"467"|"9986"
"6786"|"4"|"2"|"28"|"27"|"0"|"2022-09-06 03:00:00"|"2022-09-14 09:00:00"|"33106"|"463330"|"150"|"5368"
"6787"|"4"|"28"|"24"|"9"|"1"|"2022-09-12 18:00:00"|"2022-10-08 11:00:00"|"89927"|"372339"|"121"|"7407"
"6788"|"2"|"8"|"23"|"34"|"1"|"2022-09-15 05:00:00"|"2022-09-18 01:00:00"|"8122"|"438333"|"538"|"286"
"6789"|"6"|"8"|"20"|"29"|"0"|"2022-09-02 12:00:00"|"2022-09-12 09:00:00"|"2889"|"971372"|"113"|"8632"
"679"|"10"|"24"|"30"|"13"|"1"|"2022-09-03 23:00:00"|"2022-09-24 18:00:00"|"47088"|"367265"|"239"|"8110"
"6790"|"6"|"34"|"14"|"9"|"0"|"2022-09-23 23:00:00"|"2022-10-01 10:00:00"|"59573"|"156768"|"197"|"7186"
"6792"|"8"|"9"|"7"|"12"|"1"|"2022-09-07 01:00:00"|"2022-09-08 08:00:00"|"34483"|"390292"|"255"|"6229"
"6793"|"1"|"27"|"32"|"4"|"1"|"2022-09-09 02:00:00"|"2022-10-02 11:00:00"|"60376"|"176922"|"563"|"7657"
"6795"|"4"|"10"|"25"|"34"|"0"|"2022-09-14 13:00:00"|"2022-09-17 08:00:00"|"67998"|"756096"|"169"|"2477"
"6796"|"3"|"27"|"3"|"22"|"1"|"2022-09-28 13:00:00"|"2022-10-05 08:00:00"|"13734"|"663213"|"287"|"1275"
"6799"|"4"|"4"|"29"|"22"|"0"|"2022-09-02 17:00:00"|"2022-09-17 02:00:00"|"45825"|"974166"|"272"|"9440"
"68"|"13"|"21"|"22"|"20"|"1"|"2022-09-02 12:00:00"|"2022-09-19 18:00:00"|"82945"|"449543"|"554"|"6678"
"680"|"0"|"0"|"1"|"14"|"1"|"2022-09-20 00:00:00"|"2022-09-22 00:00:00"|"8663"|"240935"|"103"|"3359"
"6800"|"4"|"33"|"26"|"4"|"0"|"2022-09-13 04:00:00"|"2022-09-30 01:00:00"|"23708"|"596279"|"686"|"7190"
"6801"|"11"|"24"|"19"|"14"|"1"|"2022-09-01 19:00:00"|"2022-09-09 18:00:00"|"4707"|"333125"|"324"|"7225"
"6802"|"14"|"2"|"10"|"5"|"0"|"2022-10-07 09:00:00"|"2022-10-10 18:00:00"|"48677"|"223400"|"193"|"3351"
"6803"|"4"|"8"|"17"|"28"|"0"|"2022-09-17 00:00:00"|"2022-09-25 02:00:00"|"23954"|"329280"|"3"|"762"
"6804"|"18"|"21"|"1"|"9"|"0"|"2022-09-12 15:00:00"|"2022-09-20 15:00:00"|"85107"|"154810"|"263"|"7025"
"6805"|"16"|"34"|"18"|"31"|"1"|"2022-09-20 04:00:00"|"2022-09-29 02:00:00"|"48833"|"584626"|"137"|"3203"
"6806"|"20"|"27"|"30"|"9"|"1"|"2022-09-08 10:00:00"|"2022-09-20 18:00:00"|"68443"|"244933"|"224"|"7453"
"6807"|"13"|"18"|"28"|"9"|"0"|"2022-09-04 10:00:00"|"2022-09-30 19:00:00"|"861"|"568217"|"41"|"9674"
"6809"|"16"|"30"|"31"|"3"|"0"|"2022-09-08 21:00:00"|"2022-09-16 15:00:00"|"74561"|"321584"|"711"|"7658"
"6810"|"0"|"17"|"11"|"21"|"1"|"2022-09-10 03:00:00"|"2022-09-25 09:00:00"|"32654"|"133921"|"402"|"2841"
"6811"|"4"|"30"|"11"|"33"|"0"|"2022-09-07 18:00:00"|"2022-09-29 12:00:00"|"71852"|"414314"|"377"|"9687"
"6812"|"16"|"24"|"16"|"3"|"0"|"2022-09-11 08:00:00"|"2022-09-20 11:00:00"|"34488"|"898088"|"193"|"2703"
"6813"|"11"|"34"|"23"|"9"|"1"|"2022-09-01 22:00:00"|"2022-09-26 23:00:00"|"8169"|"941991"|"496"|"6036"
"6814"|"4"|"28"|"11"|"5"|"1"|"2022-09-03 15:00:00"|"2022-09-14 10:00:00"|"48551"|"76245"|"408"|"1078"
"6815"|"7"|"11"|"9"|"20"|"0"|"2022-09-10 04:00:00"|"2022-10-08 11:00:00"|"58214"|"368987"|"513"|"9481"
